LATITUDE,LONGITUDE,LITHOLOGY,LITHO_GROUP
43.701347222222225,-69.61441111111111,MUDDY GRAVELLY SAND,SAND
43.71251111111111,-69.59904999999999,SANDY MUD,MUD
43.81558333333333,-69.60926111111111,GRAVELLY SAND,SAND
43.82341111111111,-69.61068611111111,MUD,MUD
43.82531666666667,-69.61835277777777,GRAVELLY MUDDY SAND,SAND
43.83683611111111,-69.60425277777777,MUDDY SAND,SAND
43.84115833333333,-69.58590277777778,MUD,MUD
43.84622777777778,-69.59163333333333,SANDY MUD,MUD
43.83285277777778,-69.63666388888889,SANDY MUD,MUD
43.84361666666667,-69.63563333333335,SANDY MUD,MUD
43.816947222222225,-69.63145277777777,MUDDY SAND,SAND
43.80535,-69.64597222222223,SANDY MUD,MUD
43.79635277777778,-69.63703611111112,SANDY MUD,MUD
43.78510555555555,-69.65110277777778,MUD,MUD
43.77409166666666,-69.66657500000001,SANDY MUD,MUD
43.762933333333336,-69.68054444444445,HARD BOTTOM (NO SAMPLE RECOVERED),
43.75121388888889,-69.69566111111112,SANDY MUD,MUD
43.7395,-69.70990833333333,SANDY GRAVEL,GRAVEL
43.728319444444445,-69.725075,SAND,SAND
43.7162,-69.73976944444445,GRAVELLY SAND,SAND
43.70465555555556,-69.75531111111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.70093055555556,-69.750775,SAND,SAND
43.693175,-69.76910555555556,SAND,SAND
43.68159166666666,-69.7838,SAND,SAND
43.67011111111111,-69.79854999999999,SAND,SAND
43.678286111111106,-69.80803888888889,SAND,SAND
43.686902777777775,-69.81701944444444,MUDDY SAND,SAND
43.69781111111111,-69.80308888888888,MUDDY SAND,SAND
43.709966666666666,-69.78826111111111,SAND,SAND
43.72155,-69.7732861111111,MUDDY SAND,SAND
43.73294722222222,-69.75928333333333,SAND,SAND
43.744641666666666,-69.74449444444444,MUDDY SAND,SAND
43.75648888888889,-69.72985,HARD BOTTOM (NO SAMPLE RECOVERED),
43.76772222222222,-69.71513611111111,GRAVELLY SAND,SAND
43.779624999999996,-69.70034444444445,SANDY MUD,MUD
43.802455555555554,-69.67119166666667,SANDY GRAVEL,GRAVEL
43.78245555555556,-69.6752388888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.807808333333334,-69.62237499999999,MUDDY SAND,SAND
43.77070555555555,-69.690775,SANDY MUD,MUD
43.75973888888889,-69.70526111111111,GRAVELLY SAND,SAND
43.748155555555556,-69.71967777777778,SANDY GRAVEL,GRAVEL
43.73632777777778,-69.734375,MUDDY SAND,SAND
43.72461666666667,-69.74888333333334,SANDY GRAVEL,GRAVEL
43.74138333333333,-69.76758055555555,SAND,SAND
43.74973888888889,-69.74896944444444,SAND,SAND
43.764919444444445,-69.7382638888889,MUDDY SAND,SAND
43.77622222222222,-69.72393055555555,SAND,SAND
43.78819722222222,-69.70952777777778,SANDY MUD,MUD
43.79958333333333,-69.69502222222222,SANDY MUD,MUD
43.80529722222222,-69.71117777777778,SANDY MUD,MUD
43.81099722222222,-69.70436111111111,SANDY MUD,MUD
43.820775000000005,-69.6935888888889,MUDDY SANDY GRAVEL,GRAVEL
43.616880555555554,-69.68681944444445,SANDY MUD,MUD
43.605361111111115,-69.70127777777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.58858333333333,-69.68316944444445,MUD,MUD
43.570325000000004,-69.66527222222223,MUD,MUD
43.542630555555554,-69.66155555555557,SANDY MUD,MUD
43.558213888888886,-69.67871944444445,MUD,MUD
43.54773611111111,-69.69444166666668,MUD,MUD
43.56427222222222,-69.71221944444444,SANDY MUD,MUD
43.575175,-69.69813055555557,HARD BOTTOM (NO SAMPLE RECOVERED),
43.59291944444445,-69.71560555555556,MUD,MUD
43.581808333333335,-69.73023611111111,MUD,MUD
43.69877777777778,-69.74625,MUDDY SAND,SAND
43.804649999999995,-69.56378333333333,GRAVELLY MUDDY SAND,SAND
43.786966666666665,-69.54343055555556,HARD BOTTOM (NO SAMPLE RECOVERED),
43.769330555555555,-69.52348611111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.751619444444444,-69.50393055555556,MUD,MUD
43.73458611111111,-69.48426666666667,MUD,MUD
43.744844444444446,-69.46913888888889,MUD,MUD
43.73708888888889,-69.44383333333333,MUD,MUD
43.738955555555556,-69.43177777777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.73220833333333,-69.39697500000001,MUD,MUD
43.72591111111111,-69.36108055555555,GRAVELLY MUDDY SAND,SAND
43.70828055555556,-69.33990555555555,SANDY MUD,MUD
43.90732222222222,-69.51357777777778,SANDY MUD,MUD
43.91860277777778,-69.49876944444445,HARD BOTTOM (NO SAMPLE RECOVERED),
43.750975,-69.27572777777777,SANDY MUD,MUD
43.76248888888889,-69.25964166666667,SANDY MUD,MUD
43.79111388888889,-69.26386944444444,SANDY MUD,MUD
43.79183333333333,-69.29219444444445,SANDY MUD,MUD
43.76987777777778,-69.29574722222222,HARD BOTTOM (NO SAMPLE RECOVERED),
43.757780555555556,-69.31059444444445,HARD BOTTOM (NO SAMPLE RECOVERED),
43.74916944444445,-69.32641666666666,MUD,MUD
43.737433333333335,-69.34346388888889,MUD,MUD
43.69049722222222,-69.3179111111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.75425,-69.36496944444444,MUD,MUD
43.754891666666666,-69.36542777777777,MUD,MUD
43.77661666666667,-69.33288611111111,MUDDY GRAVELLY SAND,SAND
43.787619444444445,-69.31708888888889,MUDDY SANDY GRAVEL,GRAVEL
43.798175,-69.30134166666666,GRAVELLY MUDDY SAND,SAND
43.82709444444445,-69.30576666666667,SANDY MUD,MUD
43.816491666666664,-69.32229444444444,MUDDY GRAVELLY SAND,SAND
43.804880555555556,-69.33845555555556,MUDDY GRAVELLY SAND,SAND
43.77298333333333,-69.38419166666667,GRAVELLY MUDDY SAND,SAND
43.7836,-69.36909722222221,GRAVELLY SANDY MUD,MUD
43.75447222222222,-69.36465277777778,MUD,MUD
43.76147777777778,-69.39996111111111,SANDY MUD,MUD
43.75096111111111,-69.41574444444446,HARD BOTTOM (NO SAMPLE RECOVERED),
43.75647222222222,-69.45161388888889,MUDDY SAND,SAND
43.767802777777774,-69.43714166666668,SANDY MUD,MUD
43.79513611111111,-69.43916944444445,MUDDY SANDY GRAVEL,GRAVEL
43.790483333333334,-69.40509166666668,HARD BOTTOM (NO SAMPLE RECOVERED),
43.800844444444444,-69.39006388888889,SANDY MUD,MUD
43.81207222222222,-69.374325,MUDDY GRAVELLY SAND,SAND
43.82302222222223,-69.3594,HARD BOTTOM (NO SAMPLE RECOVERED),
43.83394166666667,-69.34300555555555,HARD BOTTOM (NO SAMPLE RECOVERED),
43.84506666666667,-69.3277611111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.8486722222222,-69.34541388888888,MUDDY SAND,SAND
43.852469444444445,-69.36395555555555,HARD BOTTOM (NO SAMPLE RECOVERED),
43.841425,-69.37898055555554,MUDDY GRAVELLY SAND,SAND
43.830288888888894,-69.3944638888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.818869444444445,-69.41075555555557,HARD BOTTOM (NO SAMPLE RECOVERED),
43.80772222222222,-69.42536944444446,SANDY MUD,MUD
43.79683333333333,-69.44084722222223,MUD,MUD
43.785199999999996,-69.4568888888889,SANDY MUD,MUD
43.77430277777778,-69.4715138888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.76314166666667,-69.48721388888889,MUD,MUD
43.78030833333333,-69.50739722222222,MUD,MUD
43.797863888888884,-69.52711388888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.81547222222222,-69.54712222222221,MUDDY SANDY GRAVEL,GRAVEL
43.893169444444446,-69.54273333333333,HARD BOTTOM (NO SAMPLE RECOVERED),
43.96577777777778,-69.63435000000001,SANDY MUD,MUD
43.8756,-69.54465,SANDY MUD,MUD
43.85970277777778,-69.53827777777778,MUD,MUD
43.850255555555556,-69.53085,SANDY MUD,MUD
43.84135277777778,-69.53576388888888,MUDDY GRAVELLY SAND,SAND
43.839197222222225,-69.54523333333333,MUDDY SAND,SAND
43.82614166666667,-69.54646944444444,HARD BOTTOM (NO SAMPLE RECOVERED),
43.82664722222223,-69.53314722222223,MUDDY SAND,SAND
43.82811388888889,-69.51977777777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.81008055555555,-69.51201666666667,MUDDY SANDY GRAVEL,GRAVEL
43.79181111111111,-69.49274722222222,SANDY MUD,MUD
43.80265833333333,-69.477,HARD BOTTOM (NO SAMPLE RECOVERED),
43.81401111111111,-69.46241666666667,GRAVELLY MUDDY SAND,SAND
43.82526666666667,-69.44656666666667,SANDY MUD,MUD
43.836305555555555,-69.43129166666667,SANDY GRAVEL,GRAVEL
43.84753611111111,-69.41542777777778,SANDY MUD,MUD
43.858672222222225,-69.40070277777778,GRAVELLY MUDDY SAND,SAND
43.8695,-69.3852138888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.880858333333336,-69.36960555555555,MUDDY SANDY GRAVEL,GRAVEL
43.89207777777778,-69.35411388888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.90308888888889,-69.33913888888888,SANDY MUD,MUD
43.91419722222222,-69.32321666666667,SANDY MUD,MUD
43.92485555555555,-69.30874166666666,MUDDY GRAVELLY SAND,SAND
43.93763055555555,-69.29065833333333,HARD BOTTOM (NO SAMPLE RECOVERED),
43.94636111111111,-69.278375,MUDDY GRAVELLY SAND,SAND
43.964375,-69.27325833333333,MUDDY SAND,SAND
43.97850555555556,-69.26001944444444,GRAVELLY SAND,SAND
43.92496666666666,-69.26213333333334,SANDY MUD,MUD
43.91480833333333,-69.26633888888888,MUDDY SAND,SAND
43.900036111111106,-69.24885277777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.87835277777778,-69.28001666666667,HARD BOTTOM (NO SAMPLE RECOVERED),
43.87860277777778,-69.28060277777777,HARD BOTTOM (NO SAMPLE RECOVERED),
43.870647222222225,-69.29986944444444,MUDDY SAND,SAND
43.85666388888889,-69.30999722222222,HARD BOTTOM (NO SAMPLE RECOVERED),
43.8741,-69.33246944444444,SANDY MUD,MUD
43.885152777777776,-69.31775833333333,HARD BOTTOM (NO SAMPLE RECOVERED),
43.895963888888886,-69.30255277777778,SANDY MUD,MUD
43.907022222222224,-69.28645833333333,HARD BOTTOM (NO SAMPLE RECOVERED),
43.97634444444444,-69.31155277777778,GRAVELLY MUDDY SAND,SAND
43.954816666666666,-69.31357222222222,GRAVELLY MUDDY SAND,SAND
43.94233333333333,-69.32875277777778,SANDY MUD,MUD
43.93278055555555,-69.34599166666666,SANDY MUD,MUD
43.921391666666665,-69.36018055555554,MUD,MUD
43.91442222222222,-69.36921944444444,SANDY MUD,MUD
43.8993,-69.39085,HARD BOTTOM (NO SAMPLE RECOVERED),
43.88871388888889,-69.40455833333334,MUDDY SAND,SAND
43.87681111111111,-69.42115000000001,SANDY GRAVEL,GRAVEL
43.86555277777778,-69.43615555555556,MUDDY SANDY GRAVEL,GRAVEL
43.854255555555554,-69.45157222222223,MUDDY SANDY GRAVEL,GRAVEL
43.84320277777778,-69.46680555555555,HARD BOTTOM (NO SAMPLE RECOVERED),
43.831944444444446,-69.48199444444445,MUD,MUD
43.82118055555556,-69.49666666666667,SANDY MUD,MUD
43.96159166666667,-69.4359,SANDY MUD,MUD
43.97614166666667,-69.42479444444444,MUDDY GRAVELLY SAND,SAND
43.98215833333334,-69.40448888888889,MUDDY GRAVELLY SAND,SAND
43.99741111111111,-69.3948,MUDDY SANDY GRAVEL,GRAVEL
44.02137777777778,-69.38954722222223,SANDY MUD,MUD
44.02135,-69.36086666666667,HARD BOTTOM (NO SAMPLE RECOVERED),
44.0357,-69.3501611111111,GRAVELLY SANDY MUD,MUD
44.05766944444444,-69.36226111111111,MUD,MUD
44.003794444444445,-69.3686361111111,GRAVELLY SANDY MUD,MUD
43.99769722222222,-69.36563888888888,SANDY MUDDY GRAVEL,GRAVEL
43.97972222222222,-69.37268611111111,SANDY MUD,MUD
43.968355555555554,-69.38590555555557,MUD,MUD
43.954969444444444,-69.40552777777778,MUD,MUD
43.94629722222222,-69.41738611111111,SANDY MUD,MUD
43.968525,-69.33083333333333,SANDY MUD,MUD
43.96146111111111,-69.35040555555555,MUD,MUD
43.9504,-69.36605277777777,MUD,MUD
43.939524999999996,-69.38106111111111,MUD,MUD
43.928438888888884,-69.39638611111111,SANDY MUD,MUD
43.91802222222222,-69.41039444444445,GRAVELLY MUDDY SAND,SAND
43.90484166666666,-69.42609166666666,MUDDY GRAVELLY SAND,SAND
43.89486111111111,-69.44178333333333,SANDY MUD,MUD
43.91000555555556,-69.45191111111112,SANDY MUD,MUD
43.92431666666666,-69.44753055555556,MUDDY GRAVELLY SAND,SAND
43.94345277777777,-69.44368055555556,MUD,MUD
43.88355555555555,-69.45665833333334,MUDDY SANDY GRAVEL,GRAVEL
43.872508333333336,-69.4712,SANDY MUD,MUD
43.86091666666667,-69.48676666666667,GRAVELLY SAND,SAND
43.33268888888889,-70.48540833333334,GRAVEL,GRAVEL
43.3325,-70.48497777777777,GRAVEL,GRAVEL
43.32483333333334,-70.4775361111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.31545555555555,-70.4690138888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.307094444444445,-70.46169166666667,HARD BOTTOM (NO SAMPLE RECOVERED),
43.299455555555554,-70.45323333333333,MUDDY SAND,SAND
43.29100555555555,-70.44634444444445,HARD BOTTOM (NO SAMPLE RECOVERED),
43.27442222222222,-70.456275,HARD BOTTOM (NO SAMPLE RECOVERED),
43.28271111111111,-70.46453055555556,GRAVEL,GRAVEL
43.2909,-70.47231388888889,GRAVELLY SAND,SAND
43.299166666666665,-70.4794,MUDDY SAND,SAND
43.30701944444444,-70.48660277777778,GRAVEL,GRAVEL
43.31567222222222,-70.49455,MUDDY SAND,SAND
43.315105555555554,-70.54539722222222,SAND,SAND
43.30741666666666,-70.53902777777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.30105555555555,-70.53255277777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.293927777777775,-70.52594166666667,MUDDY SAND,SAND
43.28610833333333,-70.51943055555556,HARD BOTTOM (NO SAMPLE RECOVERED),
43.28111944444444,-70.51403888888889,MUDDY SAND,SAND
43.272425,-70.50597222222223,MUDDY SAND,SAND
43.26459444444444,-70.49913055555555,SANDY GRAVEL,GRAVEL
43.13168888888889,-70.37572499999999,MUDDY SAND,SAND
43.25044166666667,-70.48642222222222,MUDDY SAND,SAND
43.243027777777776,-70.47954722222222,HARD BOTTOM (NO SAMPLE RECOVERED),
43.236016666666664,-70.47285000000001,MUDDY SANDY GRAVEL,GRAVEL
43.22963888888889,-70.46673611111112,MUDDY SANDY GRAVEL,GRAVEL
43.22242222222222,-70.46030277777778,MUDDY SAND,SAND
43.21546111111111,-70.45418611111111,SANDY GRAVEL,GRAVEL
43.2094,-70.44779166666667,HARD BOTTOM (NO SAMPLE RECOVERED),
43.201525000000004,-70.44050555555556,HARD BOTTOM (NO SAMPLE RECOVERED),
43.19489166666666,-70.43566666666668,MUDDY GRAVELLY SAND,SAND
43.18771388888889,-70.427975,MUDDY SAND,SAND
43.18088611111111,-70.42236666666668,GRAVELLY SAND,SAND
43.1744,-70.41583055555556,MUDDY SAND,SAND
43.16667222222222,-70.40832222222222,MUDDY SAND,SAND
43.16008055555555,-70.402175,MUDDY SAND,SAND
43.15817222222222,-70.40014722222223,SANDY MUDDY GRAVEL,GRAVEL
43.14618055555555,-70.3897388888889,MUDDY SAND,SAND
43.13925,-70.38304166666666,HARD BOTTOM (NO SAMPLE RECOVERED),
43.13184722222222,-70.37586944444443,MUDDY SAND,SAND
43.11727777777778,-70.3883888888889,HARD BOTTOM (NO SAMPLE RECOVERED),
43.10285277777778,-70.40102222222222,HARD BOTTOM (NO SAMPLE RECOVERED),
43.08828611111112,-70.41386111111112,MUDDY SANDY GRAVEL,GRAVEL
43.07416944444445,-70.42615833333333,MUDDY SAND,SAND
43.059349999999995,-70.43917777777779,MUDDY SAND,SAND
43.045005555555555,-70.45163611111111,SANDY MUD,MUD
43.047866666666664,-70.50589166666667,GRAVELLY SANDY MUD,MUD
43.06105833333333,-70.49223055555555,GRAVELLY MUDDY SAND,SAND
43.074275,-70.47756666666668,SANDY MUD,MUD
43.086975,-70.46398888888889,MUDDY SAND,SAND
43.100144444444446,-70.44984722222223,SANDY GRAVEL,GRAVEL
43.11288888888889,-70.43622222222223,SANDY GRAVEL,GRAVEL
43.125233333333334,-70.42200277777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.138725,-70.40805555555556,HARD BOTTOM (NO SAMPLE RECOVERED),
43.153372222222224,-70.421075,MUDDY SAND,SAND
43.167227777777775,-70.43451388888889,MUDDY SAND,SAND
43.18116111111111,-70.44723333333334,SANDY GRAVEL,GRAVEL
43.19512777777778,-70.45984444444444,SANDY GRAVEL,GRAVEL
43.208466666666666,-70.4728638888889,GRAVEL,GRAVEL
43.222611111111114,-70.48536111111112,HARD BOTTOM (NO SAMPLE RECOVERED),
43.23603888888889,-70.4977138888889,MUDDY SANDY GRAVEL,GRAVEL
43.24369444444444,-70.5049638888889,MUDDY SAND,SAND
43.251355555555556,-70.51221666666666,SANDY GRAVEL,GRAVEL
43.258097222222226,-70.51766388888889,MUDDY SAND,SAND
43.26453611111111,-70.52398611111111,MUDDY SAND,SAND
43.27091111111111,-70.53007222222222,MUDDY SAND,SAND
43.27831111111111,-70.53665555555555,HARD BOTTOM (NO SAMPLE RECOVERED),
43.28921111111111,-70.54675555555555,HARD BOTTOM (NO SAMPLE RECOVERED),
43.292877777777775,-70.5504,HARD BOTTOM (NO SAMPLE RECOVERED),
43.29911111111111,-70.55635277777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.27283611111111,-70.55784166666666,HARD BOTTOM (NO SAMPLE RECOVERED),
43.26564166666667,-70.55139166666666,GRAVEL,GRAVEL
43.25898888888889,-70.54501111111111,MUDDY GRAVELLY SAND,SAND
43.252811111111114,-70.53901944444445,SANDY GRAVEL,GRAVEL
43.24593055555555,-70.53319444444445,HARD BOTTOM (NO SAMPLE RECOVERED),
43.238816666666665,-70.52638611111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.23190555555556,-70.52022777777778,MUDDY SAND,SAND
43.21740833333334,-70.50749166666667,MUDDY SAND,SAND
43.20330555555556,-70.49436944444444,GRAVEL,GRAVEL
43.188988888888886,-70.48094722222223,HARD BOTTOM (NO SAMPLE RECOVERED),
43.175149999999995,-70.46826666666666,GRAVELLY MUDDY SAND,SAND
43.15635833333333,-70.45086111111111,MUDDY GRAVELLY SAND,SAND
43.140875,-70.43650000000001,GRAVELLY MUDDY SAND,SAND
43.12775833333333,-70.45048333333334,HARD BOTTOM (NO SAMPLE RECOVERED),
43.11485833333334,-70.464175,HARD BOTTOM (NO SAMPLE RECOVERED),
43.101961111111116,-70.47841111111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.08929166666667,-70.49246111111111,MUDDY SAND,SAND
43.075250000000004,-70.50606944444445,HARD BOTTOM (NO SAMPLE RECOVERED),
43.062641666666664,-70.520225,MUDDY SAND,SAND
43.04952222222222,-70.53366944444444,MUDDY SAND,SAND
43.05127222222222,-70.5614361111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.06479722222222,-70.5483611111111,MUDDY SANDY GRAVEL,GRAVEL
43.078475000000005,-70.53444166666667,HARD BOTTOM (NO SAMPLE RECOVERED),
43.09119444444445,-70.52022222222222,SANDY GRAVEL,GRAVEL
43.10489,-70.50879,MUDDY SAND,SAND
43.11765555555556,-70.49254722222223,SANDY GRAVEL,GRAVEL
43.13061666666667,-70.47540833333333,HARD BOTTOM (NO SAMPLE RECOVERED),
43.14394444444444,-70.46491944444445,SANDY GRAVEL,GRAVEL
43.15866388888889,-70.47878611111112,HARD BOTTOM (NO SAMPLE RECOVERED),
43.173738888888884,-70.49323611111112,HARD BOTTOM (NO SAMPLE RECOVERED),
43.18938055555555,-70.50645555555556,GRAVEL,GRAVEL
43.20391388888889,-70.51994722222223,HARD BOTTOM (NO SAMPLE RECOVERED),
43.219369444444446,-70.53403055555556,HARD BOTTOM (NO SAMPLE RECOVERED),
43.22671388888889,-70.54031111111111,GRAVEL,GRAVEL
43.23410555555556,-70.54709722222222,GRAVELLY SAND,SAND
43.242152777777775,-70.55386944444444,SAND,SAND
43.24908333333333,-70.56115,GRAVEL,GRAVEL
43.25646388888889,-70.568,MUDDY SAND,SAND
43.26392777777778,-70.57474722222221,SAND,SAND
43.24080277777778,-70.57892777777778,SAND,SAND
43.23386666666667,-70.57227499999999,SAND,SAND
43.22585,-70.56494166666667,SANDY MUD,MUD
43.219294444444444,-70.55853888888889,SAND,SAND
43.210663888888895,-70.55151388888889,SAND,SAND
43.20348333333334,-70.54453611111111,SANDY GRAVEL,GRAVEL
43.195880555555554,-70.53768611111111,SANDY GRAVEL,GRAVEL
43.187711111111106,-70.52995833333333,GRAVEL,GRAVEL
43.173513888888884,-70.51769722222222,SANDY GRAVEL,GRAVEL
43.158319444444444,-70.50344166666666,HARD BOTTOM (NO SAMPLE RECOVERED),
43.14425833333333,-70.49048333333333,HARD BOTTOM (NO SAMPLE RECOVERED),
43.12786,-70.50204,MUDDY SAND,SAND
43.120047222222226,-70.52031944444444,HARD BOTTOM (NO SAMPLE RECOVERED),
43.10733888888889,-70.53408888888889,MUDDY SANDY GRAVEL,GRAVEL
43.09368333333334,-70.54756666666667,MUDDY SANDY GRAVEL,GRAVEL
43.08027222222223,-70.5614138888889,MUDDY GRAVELLY SAND,SAND
43.067211111111114,-70.57511111111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.05355833333333,-70.58878888888889,GRAVELLY SAND,SAND
43.055724999999995,-70.61571388888888,HARD BOTTOM (NO SAMPLE RECOVERED),
43.069563888888894,-70.60227777777777,HARD BOTTOM (NO SAMPLE RECOVERED),
43.08261944444445,-70.58880555555555,HARD BOTTOM (NO SAMPLE RECOVERED),
43.09632222222223,-70.57573888888888,HARD BOTTOM (NO SAMPLE RECOVERED),
43.10930555555556,-70.56191666666666,MUDDY SAND,SAND
43.12269722222222,-70.54851111111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.13599166666667,-70.53471666666667,HARD BOTTOM (NO SAMPLE RECOVERED),
43.14969722222222,-70.52116666666666,GRAVELLY SAND,SAND
43.16359444444444,-70.53460833333334,MUDDY SANDY GRAVEL,GRAVEL
43.178805555555556,-70.54794444444444,MUDDY SAND,SAND
43.18633888888888,-70.55506666666666,MUDDY GRAVELLY SAND,SAND
43.19387222222222,-70.56198055555555,MUDDY SAND,SAND
43.201102777777784,-70.56882499999999,SANDY GRAVEL,GRAVEL
43.20900555555556,-70.57505833333333,SAND,SAND
43.153241666666666,-70.54884722222222,HARD BOTTOM (NO SAMPLE RECOVERED),
43.138616666666664,-70.56239722222222,HARD BOTTOM (NO SAMPLE RECOVERED),
43.12533611111111,-70.57559444444443,HARD BOTTOM (NO SAMPLE RECOVERED),
43.11187777777778,-70.5891361111111,HARD BOTTOM (NO SAMPLE RECOVERED),
43.0985,-70.60261944444444,HARD BOTTOM (NO SAMPLE RECOVERED),
43.085208333333334,-70.61658888888888,HARD BOTTOM (NO SAMPLE RECOVERED),
43.07135,-70.62994444444443,HARD BOTTOM (NO SAMPLE RECOVERED),
43.057966666666665,-70.64357777777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.06014444444444,-70.670375,HARD BOTTOM (NO SAMPLE RECOVERED),
43.07341388888889,-70.65706944444445,SAND,SAND
43.08725555555556,-70.64312777777778,HARD BOTTOM (NO SAMPLE RECOVERED),
43.11375833333334,-70.61684166666666,MUDDY SANDY GRAVEL,GRAVEL
43.134322222222224,-70.59656944444444,SANDY GRAVEL,GRAVEL
43.149225,-70.61054999999999,HARD BOTTOM (NO SAMPLE RECOVERED),
43.162730555555555,-70.61288055555555,SAND,SAND
43.147505555555554,-70.58364166666667,MUDDY GRAVEL,GRAVEL
43.177505555555555,-70.5828361111111,MUDDY GRAVELLY SAND,SAND
43.175061111111106,-70.604475,MUDDY GRAVELLY SAND,SAND
43.311836111111106,-70.55178055555555,SAND,SAND
43.312580555555556,-70.55655277777778,SAND,SAND
43.304788888888886,-70.56103888888889,SAND,SAND
43.30238333333333,-70.55886944444444,SAND,SAND
43.303152777777775,-70.55226666666667,SAND,SAND
43.307677777777776,-70.553525,SAND,SAND
43.343269444444445,-70.50177777777778,SAND,SAND
43.29149722222222,-70.55669722222223,SAND,SAND
43.285663888888884,-70.56075555555556,HARD BOTTOM (NO SAMPLE RECOVERED),
43.280027777777775,-70.55759166666667,HARD BOTTOM (NO SAMPLE RECOVERED),
43.285380555555555,-70.55553888888889,MUDDY SANDY GRAVEL,GRAVEL
43.27831388888889,-70.56237777777777,HARD BOTTOM (NO SAMPLE RECOVERED),
43.27755555555555,-70.57228055555555,SAND,SAND
43.272352777777776,-70.57690277777778,SAND,SAND
43.26716388888889,-70.57695555555556,SAND,SAND
43.256322222222224,-70.58481111111111,SAND,SAND
43.25193055555555,-70.58376666666666,SAND,SAND
43.247705555555555,-70.58498333333333,SAND,SAND
43.24109444444444,-70.58377222222222,SAND,SAND
43.23783888888889,-70.58130555555555,SAND,SAND
