"OPERATION_ID","OPERATION_STATUS","CRUISE_ID","SITE_NAME","START_TIME","START_LAT","START_LON","END_TIME","END_LAT","END_LON","END_LONdec","START_LONdec","START_LATdec","END_LATdec","date","cruise_op"
79,"Representative","201781","8-21 DEC","12/3/17 14:26","4210.552N","07019.899W","12/3/17 14:56","4211.414N","07018.349W",-70.30581667,-70.33165,42.17586667,42.19023333,"12/3/17","201781_79"
80,"Representative","201684","8-34 NOV","11/19/16 14:05","4203.722N","07019.796W","11/19/16 14:26","4202.920N","07019.211W",-70.32018333,-70.32993333,42.06203333,42.04866667,"11/19/16","201684_80"
80,"Representative","201780","7-25 MAY","5/4/17 21:17","4216.792N","07031.270W","5/4/17 21:47","4217.938N","07032.477W",-70.54128333,-70.52116667,42.27986667,42.29896667,"5/4/17","201780_80"
80,"Representative","201781","8-17 DEC","12/3/17 16:03","4206.050N","07015.172W","12/3/17 16:33","4206.134N","07016.895W",-70.28158333,-70.25286667,42.10083333,42.10223333,"12/3/17","201781_80"
81,"Representative","201781","8-16 DEC","12/3/17 18:03","4215.301N","07017.779W","12/3/17 18:33","4216.785N","07017.760W",-70.296,-70.29631667,42.25501667,42.27975,"12/3/17","201781_81"
82,"Representative","201684","10-90 NOV ALT","11/19/16 16:14","4157.194N","07016.036W","11/19/16 16:44","4156.499N","07014.334W",-70.2389,-70.26726667,41.95323333,41.94165,"11/19/16","201684_82"
82,"Representative","201781","8-15 DEC","12/3/17 19:30","4220.604N","07022.187W","12/3/17 20:00","4219.803N","07023.644W",-70.39406667,-70.36978333,42.3434,42.33005,"12/3/17","201781_82"
83,"Representative","201780","11-11 MAY","5/9/17 16:19","4257.654N","07008.066W","5/9/17 16:42","4258.766N","07007.803W",-70.13005,-70.13443333,42.9609,42.97943333,"5/9/17","201780_83"
84,"Representative","201684","10-41 NOV","11/19/16 17:43","4153.323N","07011.175W","11/19/16 18:06","4152.409N","07012.108W",-70.2018,-70.18625,41.88871667,41.87348333,"11/19/16","201684_84"
84,"Representative","201780","11-3 MAY","5/9/17 17:31","4301.232N","07002.710W","5/9/17 18:01","4302.561N","07001.877W",-70.03128333,-70.04516667,43.02053333,43.04268333,"5/9/17","201780_84"
84,"Representative","201781","5-27 DEC","12/7/17 12:58","4236.794N","07023.247W","12/7/17 13:20","4235.954N","07022.436W",-70.37393333,-70.38745,42.61323333,42.59923333,"12/7/17","201781_84"
85,"Representative","201684","10-39 NOV","11/19/16 19:09","4152.522N","07020.128W","11/19/16 19:40","4152.077N","07021.847W",-70.36411667,-70.33546667,41.87536667,41.86795,"11/19/16","201684_85"
85,"Representative","201780","11-9 MAY","5/9/17 18:49","4304.148N","07007.521W","5/9/17 19:14","4304.943N","07008.595W",-70.14325,-70.12535,43.06913333,43.08238333,"5/9/17","201780_85"
86,"Representative","201780","11-6 MAY","5/9/17 19:53","4304.750N","07011.043W","5/9/17 20:23","4304.911N","07012.976W",-70.21626667,-70.18405,43.07916667,43.08185,"5/9/17","201780_86"
86,"Representative","201781","5-31 DEC","12/7/17 15:42","4242.620N","07019.770W","12/7/17 16:12","4243.383N","07018.191W",-70.30318333,-70.3295,42.71033333,42.72305,"12/7/17","201781_86"
87,"Representative","201780","2-46 MAY","5/9/17 21:19","4305.207N","07018.109W","5/9/17 21:49","4306.273N","07016.843W",-70.28071667,-70.30181667,43.08678333,43.10455,"5/9/17","201780_87"
87,"Representative","201781","11-1 DEC","12/7/17 18:48","4250.200N","06958.549W","12/7/17 19:18","4250.161N","06956.655W",-69.94425,-69.97581667,42.83666667,42.83601667,"12/7/17","201781_87"
88,"Representative","201780","2-99 MAY ALT","5/9/17 22:55","4303.728N","07024.276W","5/9/17 23:15","4302.777N","07024.365W",-70.40608333,-70.4046,43.06213333,43.04628333,"5/9/17","201780_88"
88,"Representative","201781","11-5 DEC","12/7/17 20:42","4245.779N","06959.807W","12/7/17 21:12","4245.067N","06958.084W",-69.96806667,-69.99678333,42.76298333,42.75111667,"12/7/17","201781_88"
89,"Representative","201684","8-32 NOV","11/25/16 12:39","4219.770N","07019.947W","11/25/16 13:09","4221.152N","07020.686W",-70.34476667,-70.33245,42.3295,42.35253333,"11/25/16","201684_89"
89,"Representative","201780","3-36 MAY","5/10/17 10:39","4305.893N","06938.719W","5/10/17 11:06","4306.854N","06937.532W",-69.62553333,-69.64531667,43.09821667,43.11423333,"5/10/17","201780_89"
89,"Representative","201781","11-11 DEC","12/8/17 12:02","4234.007N","07007.429W","12/8/17 12:32","4233.679N","07005.552W",-70.09253333,-70.12381667,42.56678333,42.56131667,"12/8/17","201781_89"
90,"Representative","201684","8-33 NOV","11/25/16 14:44","4219.637N","07018.300W","11/25/16 15:14","4221.026N","07018.762W",-70.3127,-70.305,42.32728333,42.35043333,"11/25/16","201684_90"
90,"Representative","201780","3-37 MAY","5/10/17 11:58","4310.224N","06935.200W","5/10/17 12:22","4310.645N","06933.676W",-69.56126667,-69.58666667,43.1704,43.17741667,"5/10/17","201780_90"
90,"Representative","201781","11-7 DEC","12/8/17 14:12","4226.016N","06959.300W","12/8/17 14:42","4224.724N","06959.228W",-69.98713333,-69.98833333,42.4336,42.41206667,"12/8/17","201781_90"
91,"Representative","201684","11-47 NOV","11/25/16 17:27","4228.029N","07005.149W","11/25/16 17:57","4229.376N","07004.695W",-70.07825,-70.08581667,42.46715,42.4896,"11/25/16","201684_91"
91,"Representative","201780","3-43 MAY","5/10/17 13:27","4313.094N","06940.886W","5/10/17 13:50","4313.710N","06942.155W",-69.70258333,-69.68143333,43.21823333,43.2285,"5/10/17","201780_91"
92,"Representative","201684","11-43 NOV","11/25/16 19:18","4233.754N","07009.035W","11/25/16 19:43","4234.817N","07009.525W",-70.15875,-70.15058333,42.56256667,42.58028333,"11/25/16","201684_92"
92,"Representative","201780","3-42 MAY","5/10/17 14:49","4312.522N","06948.487W","5/10/17 15:19","4311.385N","06949.835W",-69.83058333,-69.80811667,43.2087,43.18975,"5/10/17","201780_92"
92,"Representative","201781","11-9 DEC","12/8/17 17:43","4215.709N","07001.723W","12/8/17 18:13","4215.392N","07003.669W",-70.06115,-70.02871667,42.26181667,42.25653333,"12/8/17","201781_92"
93,"Representative","201684","11-48 NOV","11/25/16 20:41","4239.171N","07012.061W","11/25/16 21:11","4240.207N","07013.468W",-70.22446667,-70.20101667,42.65285,42.67011667,"11/25/16","201684_93"
93,"Representative","201780","3-41 MAY","5/10/17 16:33","4317.416N","06950.119W","5/10/17 17:03","4318.858N","06950.015W",-69.83358333,-69.83531667,43.29026667,43.3143,"5/10/17","201780_93"
93,"Representative","201781","8-20 DEC","12/8/17 19:11","4210.978N","07004.420W","12/8/17 19:41","4209.665N","07005.050W",-70.08416667,-70.07366667,42.18296667,42.16108333,"12/8/17","201781_93"
94,"Representative","201684","11-50 NOV","11/26/16 12:18","4307.370N","07009.498W","11/26/16 12:44","4307.420N","07007.974W",-70.1329,-70.1583,43.12283333,43.12366667,"11/26/16","201684_94"
94,"Representative","201780","3-38 MAY","5/10/17 17:49","4319.184N","06954.745W","5/10/17 18:19","4318.102N","06956.172W",-69.9362,-69.91241667,43.31973333,43.3017,"5/10/17","201780_94"
94,"Representative","201781","8-19 DEC","12/8/17 20:19","4211.545N","07008.549W","12/8/17 20:49","4212.279N","07010.098W",-70.1683,-70.14248333,42.19241667,42.20465,"12/8/17","201781_94"
95,"Representative","201780","3-44 MAY","5/10/17 20:14","4322.861N","06940.906W","5/10/17 20:44","4324.170N","06940.040W",-69.66733333,-69.68176667,43.38101667,43.40283333,"5/10/17","201780_95"
96,"Representative","201684","11-46 NOV","11/26/16 16:57","4259.116N","07014.339W","11/26/16 17:27","4258.363N","07015.978W",-70.2663,-70.23898333,42.98526667,42.97271667,"11/26/16","201684_96"
96,"Representative","201780","3-40 MAY","5/10/17 21:45","4327.560N","06933.433W","5/10/17 22:15","4328.230N","06931.640W",-69.52733333,-69.55721667,43.45933333,43.4705,"5/10/17","201780_96"
97,"Representative","201684","11-44 NOV","11/26/16 19:09","4251.888N","07008.036W","11/26/16 19:31","4251.227N","07009.126W",-70.1521,-70.13393333,42.8648,42.85378333,"11/26/16","201684_97"
97,"Representative","201780","3-39 MAY","5/11/17 10:03","4328.877N","06957.715W","5/11/17 10:24","4328.055N","06958.545W",-69.97575,-69.96191667,43.48128333,43.46758333,"5/11/17","201780_97"
97,"Representative","201781","7-26 DEC","12/9/17 13:06","4218.683N","07036.849W","12/9/17 13:36","4217.664N","07035.526W",-70.5921,-70.61415,42.31138333,42.2944,"12/9/17","201781_97"
98,"Representative","201684","11-45 NOV","11/26/16 20:45","4243.984N","07007.599W","11/26/16 21:09","4243.223N","07008.745W",-70.14575,-70.12665,42.73306667,42.72038333,"11/26/16","201684_98"
98,"Representative","201780","2-50 MAY","5/11/17 13:20","4323.444N","07001.181W","5/11/17 13:50","4322.111N","07001.961W",-70.03268333,-70.01968333,43.39073333,43.36851667,"5/11/17","201780_98"
98,"Representative","201781","7-72 DEC ALT","12/9/17 14:28","4221.931N","07032.162W","12/9/17 14:58","4223.131N","07031.178W",-70.51963333,-70.53603333,42.36551667,42.38551667,"12/9/17","201781_98"
99,"Representative","201780","2-95 MAY ALT","5/11/17 14:34","4318.541N","07003.008W","5/11/17 15:04","4317.152N","07003.341W",-70.05568333,-70.05013333,43.30901667,43.28586667,"5/11/17","201780_99"
99,"Representative","201781","7-74 DEC ALT","12/9/17 16:22","4222.479N","07039.409W","12/9/17 16:51","4221.441N","07038.111W",-70.63518333,-70.65681667,42.37465,42.35735,"12/9/17","201781_99"
100,"Representative","201684","7-28 NOV","11/28/16 12:33","4220.862N","07037.363W","11/28/16 13:03","4219.929N","07035.919W",-70.59865,-70.62271667,42.3477,42.33215,"11/28/16","201684_100"
100,"Representative","201780","2-47 MAY","5/11/17 16:03","4317.705N","07011.248W","5/11/17 16:27","4317.174N","07012.692W",-70.21153333,-70.18746667,43.29508333,43.28623333,"5/11/17","201780_100"
101,"Representative","201781","4-85 DEC ALT","12/15/17 14:34","4236.298N","07033.184W","12/15/17 14:58","4235.850N","07034.622W",-70.57703333,-70.55306667,42.60496667,42.5975,"12/15/17","201781_101"
102,"Representative","201684","5-21 NOV","11/28/16 17:49","4237.156N","07027.749W","11/28/16 18:13","4236.142N","07026.945W",-70.44908333,-70.46248333,42.61926667,42.60236667,"11/28/16","201684_102"
102,"Representative","201780","5-31 MAY","5/16/17 12:46","4239.367N","07028.481W","5/16/17 13:09","4238.265N","07027.865W",-70.46441667,-70.47468333,42.65611667,42.63775,"5/16/17","201780_102"
102,"Representative","201781","5-28 DEC","12/15/17 16:53","4247.714N","07027.789W","12/15/17 17:23","4249.133N","07027.550W",-70.45916667,-70.46315,42.79523333,42.81888333,"12/15/17","201781_102"
103,"Representative","201684","5-70 NOV ALT","11/28/16 20:02","4245.429N","07023.516W","11/28/16 20:23","4245.860N","07024.652W",-70.41086667,-70.39193333,42.75715,42.76433333,"11/28/16","201684_103"
103,"Representative","201780","5-28 MAY","5/16/17 14:58","4246.956N","07023.519W","5/16/17 15:27","4246.306N","07021.842W",-70.36403333,-70.39198333,42.7826,42.77176667,"5/16/17","201780_103"
103,"Representative","201781","5-29 DEC","12/15/17 18:03","4251.586N","07026.596W","12/15/17 18:33","4250.987N","07024.844W",-70.41406667,-70.44326667,42.85976667,42.84978333,"12/15/17","201781_103"
104,"Representative","201684","5-19 NOV","11/28/16 21:15","4248.974N","07023.770W","11/28/16 21:35","4248.956N","07022.518W",-70.3753,-70.39616667,42.81623333,42.81593333,"11/28/16","201684_104"
104,"Representative","201780","4-82 MAY ALT","5/16/17 17:03","4244.370N","07033.552W","5/16/17 17:33","4245.327N","07034.364W",-70.57273333,-70.5592,42.7395,42.75545,"5/16/17","201780_104"
104,"Representative","201781","2-47 DEC","12/15/17 20:29","4302.123N","07016.357W","12/15/17 20:59","4303.549N","07016.085W",-70.26808333,-70.27261667,43.03538333,43.05915,"12/15/17","201781_104"
105,"Representative","201780","4-33 MAY","5/16/17 18:40","4250.842N","07035.798W","5/16/17 19:10","4252.193N","07036.080W",-70.60133333,-70.59663333,42.84736667,42.86988333,"5/16/17","201780_105"
105,"Representative","201781","2-48 DEC","12/16/17 15:03","4316.906N","07008.017W","12/16/17 15:33","4317.396N","07006.118W",-70.10196667,-70.13361667,43.28176667,43.28993333,"12/16/17","201781_105"
106,"Representative","201684","7-28 DEC","12/7/16 12:31","4221.888N","07038.663W","12/7/16 13:01","4220.936N","07037.332W",-70.6222,-70.64438333,42.3648,42.34893333,"12/7/16","201684_106"
106,"Representative","201780","5-30 MAY","5/16/17 20:14","4252.352N","07028.067W","5/16/17 20:44","4253.114N","07026.330W",-70.43883333,-70.46778333,42.87253333,42.88523333,"5/16/17","201780_106"
106,"Representative","201781","2-50 DEC","12/16/17 17:14","4322.781N","07001.623W","12/16/17 17:44","4324.008N","07000.800W",-70.01333333,-70.02705,43.37968333,43.40013333,"12/16/17","201781_106"
107,"Representative","201684","7-78 DEC ALT","12/7/16 15:32","4222.172N","07034.300W","12/7/16 16:02","4221.558N","07032.596W",-70.54326667,-70.57166667,42.36953333,42.3593,"12/7/16","201684_107"
107,"Representative","201780","5-27 MAY","5/16/17 21:30","4255.964N","07023.273W","5/16/17 22:00","4255.189N","07021.562W",-70.35936667,-70.38788333,42.93273333,42.91981667,"5/16/17","201780_107"
107,"Representative","201781","3-40 DEC","12/16/17 19:11","4325.285N","06950.141W","12/16/17 19:39","4325.098N","06948.325W",-69.80541667,-69.83568333,43.42141667,43.4183,"12/16/17","201781_107"
108,"Representative","201684","8-32 DEC","12/7/16 16:59","4219.280N","07029.515W","12/7/16 17:29","4218.056N","07028.620W",-70.477,-70.49191667,42.32133333,42.30093333,"12/7/16","201684_108"
108,"Representative","201781","3-42 DEC","12/17/17 14:33","4317.255N","06933.631W","12/17/17 15:07","4315.922N","06932.882W",-69.54803333,-69.56051667,43.28758333,43.26536667,"12/17/17","201781_108"
109,"Representative","201684","7-29 DEC","12/7/16 19:09","4217.525N","07033.404W","12/7/16 19:40","4216.167N","07032.812W",-70.54686667,-70.55673333,42.29208333,42.26945,"12/7/16","201684_109"
109,"Representative","201780","5-29 MAY","5/17/17 10:14","4258.952N","07019.295W","5/17/17 10:41","4258.042N","07017.980W",-70.29966667,-70.32158333,42.98253333,42.96736667,"5/17/17","201780_109"
109,"Representative","201781","3-36 DEC","12/17/17 16:16","4310.563N","06933.983W","12/17/17 16:36","4310.009N","06935.119W",-69.58531667,-69.56638333,43.17605,43.16681667,"12/17/17","201781_109"
110,"Representative","201780","11-10 MAY","5/17/17 11:58","4252.592N","07009.885W","5/17/17 12:28","4251.130N","07009.197W",-70.15328333,-70.16475,42.87653333,42.85216667,"5/17/17","201780_110"
110,"Representative","201781","3-37 DEC","12/17/17 18:27","4311.473N","06941.564W","12/17/17 18:51","4310.283N","06941.864W",-69.69773333,-69.69273333,43.19121667,43.17138333,"12/17/17","201781_110"
111,"Representative","201780","11-8 MAY","5/17/17 13:14","4253.090N","07004.262W","5/17/17 13:44","4253.580N","07002.414W",-70.04023333,-70.07103333,42.88483333,42.893,"5/17/17","201780_111"
111,"Representative","201781","3-39 DEC","12/17/17 20:03","4306.853N","06945.271W","12/17/17 20:33","4305.574N","06945.849W",-69.76415,-69.75451667,43.11421667,43.0929,"12/17/17","201781_111"
112,"Representative","201684","10-40 DEC","12/13/16 13:32","4157.596N","07022.716W","12/13/16 14:02","4156.634N","07021.194W",-70.35323333,-70.3786,41.95993333,41.9439,"12/13/16","201684_112"
112,"Representative","201780","11-1 MAY","5/17/17 15:09","4245.109N","07001.006W","5/17/17 15:39","4243.670N","07000.471W",-70.00785,-70.01676667,42.75181667,42.72783333,"5/17/17","201780_112"
112,"Representative","201781","3-43 DEC","12/17/17 21:08","4303.643N","06944.823W","12/17/17 21:28","4302.905N","06944.056W",-69.73426667,-69.74705,43.06071667,43.04841667,"12/17/17","201781_112"
113,"Representative","201684","10-39 DEC","12/13/16 14:59","4152.733N","07022.694W","12/13/16 15:29","4151.950N","07021.122W",-70.35203333,-70.37823333,41.87888333,41.86583333,"12/13/16","201684_113"
113,"Representative","201780","11-2 MAY","5/17/17 18:14","4234.108N","07004.322W","5/17/17 18:44","4232.887N","07005.440W",-70.09066667,-70.07203333,42.56846667,42.54811667,"5/17/17","201780_113"
113,"Representative","201781","3-86 DEC ALT","12/18/17 11:48","4313.051N","06950.594W","12/18/17 12:18","4311.846N","06951.529W",-69.85881667,-69.84323333,43.21751667,43.19743333,"12/18/17","201781_113"
114,"Representative","201684","10-41 DEC","12/13/16 16:30","4153.085N","07013.132W","12/13/16 17:00","4153.730N","07011.471W",-70.19118333,-70.21886667,41.88475,41.8955,"12/13/16","201684_114"
114,"Representative","201780","8-15 MAY","5/17/17 20:44","4225.786N","07019.370W","5/17/17 21:04","4225.789N","07021.724W",-70.36206667,-70.32283333,42.42976667,42.42981667,"5/17/17","201780_114"
114,"Representative","201781","11-10 DEC","12/18/17 13:11","4311.821N","06955.534W","12/18/17 13:41","4310.524N","06956.062W",-69.93436667,-69.92556667,43.19701667,43.1754,"12/18/17","201781_114"
115,"Representative","201684","8-33 DEC","12/13/16 18:51","4203.116N","07021.151W","12/13/16 19:13","4204.204N","07021.447W",-70.35745,-70.35251667,42.05193333,42.07006667,"12/13/16","201684_115"
115,"Representative","201781","3-38 DEC","12/18/17 14:44","4306.888N","06953.285W","12/18/17 15:14","4305.864N","06952.007W",-69.86678333,-69.88808333,43.1148,43.09773333,"12/18/17","201781_115"
116,"Representative","201684","8-35 DEC","12/13/16 20:10","4206.952N","07014.604W","12/13/16 20:40","4207.756N","07013.017W",-70.21695,-70.2434,42.11586667,42.12926667,"12/13/16","201684_116"
116,"Representative","201780","7-22 MAY","5/23/17 10:52","4219.260N","07041.967W","5/23/17 11:16","4219.509N","07043.588W",-70.72646667,-70.69945,42.321,42.32515,"5/23/17","201780_116"
116,"Representative","201781","11-2 DEC","12/18/17 16:28","4302.281N","06955.878W","12/18/17 16:58","4301.022N","06956.876W",-69.94793333,-69.9313,43.03801667,43.01703333,"12/18/17","201781_116"
117,"Representative","201684","8-34 DEC","12/14/16 12:11","4203.480N","07001.249W","12/14/16 12:41","4204.786N","07002.327W",-70.03878333,-70.02081667,42.058,42.07976667,"12/14/16","201684_117"
117,"Representative","201780","7-24 MAY","5/23/17 12:17","4224.490N","07047.610W","5/23/17 12:40","4223.700N","07046.404W",-70.7734,-70.7935,42.40816667,42.395,"5/23/17","201780_117"
118,"Representative","201684","9-36 DEC","12/14/16 16:18","4222.204N","06944.664W","12/14/16 16:48","4223.362N","06945.015W",-69.75025,-69.7444,42.37006667,42.38936667,"12/14/16","201684_118"
118,"Representative","201780","4-34 MAY","5/23/17 13:54","4230.517N","07043.650W","5/23/17 14:16","4231.343N","07042.599W",-70.70998333,-70.7275,42.50861667,42.52238333,"5/23/17","201780_118"
118,"Representative","201781","7-23 JAN","1/3/18 13:22","4222.967N","07032.333W","1/3/18 13:52","4223.045N","07030.462W",-70.5077,-70.53888333,42.38278333,42.38408333,"1/3/18","201781_118"
119,"Representative","201684","9-38 DEC","12/14/16 17:40","4226.219N","06945.280W","12/14/16 18:10","4227.267N","06945.620W",-69.76033333,-69.75466667,42.43698333,42.45445,"12/14/16","201684_119"
119,"Representative","201780","4-35 MAY","5/23/17 15:19","4231.573N","07034.556W","5/23/17 15:43","4231.873N","07033.077W",-70.55128333,-70.57593333,42.52621667,42.53121667,"5/23/17","201780_119"
119,"Representative","201781","7-72 JAN ALT","1/3/18 17:50","4220.468N","07038.279W","1/3/18 18:20","4219.193N","07037.291W",-70.62151667,-70.63798333,42.34113333,42.31988333,"1/3/18","201781_119"
120,"Representative","201684","9-37 DEC","12/14/16 19:34","4229.354N","06949.363W","12/14/16 19:55","4228.832N","06948.280W",-69.80466667,-69.82271667,42.48923333,42.48053333,"12/14/16","201684_120"
120,"Representative","201780","7-23 MAY","5/23/17 16:55","4224.557N","07031.244W","5/23/17 17:25","4224.669N","07033.230W",-70.55383333,-70.52073333,42.40928333,42.41115,"5/23/17","201780_120"
122,"Representative","201684","8-31 DEC","12/20/16 12:28","4225.565N","07024.579W","12/20/16 12:58","4225.650N","07022.665W",-70.37775,-70.40965,42.42608333,42.4275,"12/20/16","201684_122"
122,"Representative","201780","7-26 JUN","6/10/17 10:46","4205.704N","07032.062W","6/10/17 11:17","4206.948N","07031.272W",-70.5212,-70.53436667,42.09506667,42.1158,"6/10/17","201780_122"
122,"Representative","201781","5-27 JAN","1/10/18 14:17","4232.184N","07022.110W","1/10/18 14:47","4230.715N","07022.210W",-70.37016667,-70.3685,42.5364,42.51191667,"1/10/18","201781_122"
123,"Representative","201684","5-20 DEC","12/20/16 14:10","4230.886N","07022.246W","12/20/16 14:41","4232.260N","07022.147W",-70.36911667,-70.37076667,42.51476667,42.53766667,"12/20/16","201684_123"
123,"Representative","201780","10-38 JUN","6/10/17 14:05","4148.202N","07024.111W","6/10/17 14:35","4148.188N","07022.155W",-70.36925,-70.40185,41.80336667,41.80313333,"6/10/17","201780_123"
123,"Representative","201781","5-30 JAN","1/10/18 16:12","4233.955N","07025.188W","1/10/18 16:42","4233.260N","07026.811W",-70.44685,-70.4198,42.56591667,42.55433333,"1/10/18","201781_123"
124,"Representative","201684","11-42 DEC","12/20/16 16:48","4232.511N","07005.859W","12/20/16 17:18","4233.560N","07004.607W",-70.07678333,-70.09765,42.54185,42.55933333,"12/20/16","201684_124"
124,"Representative","201780","10-37 JUN","6/10/17 15:16","4150.887N","07017.974W","6/10/17 15:46","4151.600N","07016.304W",-70.27173333,-70.29956667,41.84811667,41.86,"6/10/17","201780_124"
124,"Representative","201781","5-29 JAN","1/10/18 18:14","4234.174N","07018.735W","1/10/18 18:44","4232.745N","07018.553W",-70.30921667,-70.31225,42.56956667,42.54575,"1/10/18","201781_124"
125,"Representative","201684","11-43 DEC","12/20/16 18:30","4237.459N","06958.640W","12/20/16 18:58","4236.886N","06957.043W",-69.95071667,-69.97733333,42.62431667,42.61476667,"12/20/16","201684_125"
125,"Representative","201780","10-39 JUN","6/10/17 16:32","4154.984N","07012.175W","6/10/17 17:02","4156.415N","07011.652W",-70.1942,-70.20291667,41.9164,41.94025,"6/10/17","201780_125"
125,"Representative","201781","11-9 JAN","1/10/18 20:17","4230.018N","07008.888W","1/10/18 20:47","4228.623N","07009.283W",-70.15471667,-70.14813333,42.5003,42.47705,"1/10/18","201781_125"
126,"Representative","201684","11-45 DEC","12/20/16 20:03","4239.918N","07003.347W","12/20/16 20:28","4240.328N","07004.863W",-70.08105,-70.05578333,42.6653,42.67213333,"12/20/16","201684_126"
126,"Representative","201781","11-6 JAN","1/11/18 12:13","4230.860N","06958.215W","1/11/18 12:43","4229.621N","06958.850W",-69.98083333,-69.97025,42.51433333,42.49368333,"1/11/18","201781_126"
127,"Representative","201684","11-49 DEC","12/20/16 20:52","4240.749N","07006.824W","12/20/16 21:16","4241.486N","07007.975W",-70.13291667,-70.11373333,42.67915,42.69143333,"12/20/16","201684_127"
127,"Representative","201780","8-30 JUN","6/10/17 20:09","4205.298N","07020.450W","6/10/17 20:39","4206.479N","07019.291W",-70.32151667,-70.34083333,42.0883,42.10798333,"6/10/17","201780_127"
127,"Representative","201781","11-10 JAN","1/11/18 13:54","4225.429N","07000.046W","1/11/18 14:24","4224.056N","07000.097W",-70.00161667,-70.00076667,42.42381667,42.40093333,"1/11/18","201781_127"
128,"Representative","201684","4-15 DEC","12/21/16 12:28","4242.878N","07041.909W","12/21/16 12:58","4242.230N","07040.255W",-70.67091667,-70.69848333,42.71463333,42.70383333,"12/21/16","201684_128"
128,"Representative","201780","8-36 JUN","6/10/17 21:12","4207.304N","07015.477W","6/10/17 21:42","4208.175N","07013.774W",-70.22956667,-70.25795,42.12173333,42.13625,"6/10/17","201780_128"
128,"Representative","201781","11-1 JAN","1/11/18 16:29","4216.034N","07003.247W","1/11/18 16:59","4215.828N","07004.967W",-70.08278333,-70.05411667,42.26723333,42.2638,"1/11/18","201781_128"
129,"Representative","201781","8-19 JAN","1/11/18 18:24","4210.203N","07002.453W","1/11/18 18:54","4209.469N","07001.144W",-70.01906667,-70.04088333,42.17005,42.15781667,"1/11/18","201781_129"
130,"Representative","201780","11-40 JUN","6/12/17 16:16","4256.109N","06957.580W","6/12/17 16:46","4257.555N","06957.998W",-69.96663333,-69.95966667,42.93515,42.95925,"6/12/17","201780_130"
130,"Representative","201781","8-16 JAN","1/11/18 20:05","4212.014N","07009.148W","1/11/18 20:35","4212.872N","07010.776W",-70.1796,-70.15246667,42.20023333,42.21453333,"1/11/18","201781_130"
131,"Representative","201684","2-5 DEC","12/21/16 20:02","4308.811N","07019.131W","12/21/16 20:22","4307.998N","07019.616W",-70.32693333,-70.31885,43.14685,43.1333,"12/21/16","201684_131"
131,"Representative","201780","11-48 JUN","6/12/17 18:26","4307.928N","06957.451W","6/12/17 18:56","4309.324N","06957.732W",-69.9622,-69.95751667,43.13213333,43.1554,"6/12/17","201780_131"
131,"Representative","201781","8-21 JAN","1/11/18 21:08","4212.162N","07013.706W","1/11/18 21:37","4212.845N","07015.558W",-70.2593,-70.22843333,42.2027,42.21408333,"1/11/18","201781_131"
132,"Representative","201780","11-44 JUN","6/12/17 20:00","4309.323N","07000.508W","6/12/17 20:30","4310.563N","07001.140W",-70.019,-70.00846667,43.15538333,43.17605,"6/12/17","201780_132"
132,"Representative","201781","10-14 JAN","1/12/18 12:04","4155.593N","07009.764W","1/12/18 12:40","4156.054N","07011.699W",-70.19498333,-70.16273333,41.92655,41.93423333,"1/12/18","201781_132"
133,"Representative","201684","11-44 DEC","12/22/16 14:16","4314.083N","07002.707W","12/22/16 14:38","4313.095N","07002.894W",-70.04823333,-70.04511667,43.23471667,43.21825,"12/22/16","201684_133"
133,"Representative","201780","11-42 JUN","6/12/17 21:33","4312.137N","07009.313W","6/12/17 22:03","4313.203N","07010.509W",-70.17515,-70.15521667,43.20228333,43.22005,"6/12/17","201780_133"
133,"Representative","201781","10-13 JAN","1/12/18 14:43","4149.217N","07024.601W","1/12/18 15:13","4150.610N","07025.273W",-70.42121667,-70.41001667,41.82028333,41.8435,"1/12/18","201781_133"
134,"Representative","201684","3-10 DEC","12/22/16 16:09","4311.096N","06952.177W","12/22/16 16:39","4309.904N","06951.343W",-69.85571667,-69.86961667,43.18493333,43.16506667,"12/22/16","201684_134"
134,"Representative","201780","2-1 JUN","6/12/17 23:05","4311.855N","07016.194W","6/12/17 23:35","4313.161N","07015.410W",-70.25683333,-70.2699,43.19758333,43.21935,"6/12/17","201780_134"
134,"Representative","201781","10-12 JAN","1/12/18 16:26","4157.424N","07021.833W","1/12/18 16:52","4158.700N","07021.430W",-70.35716667,-70.36388333,41.95706667,41.97833333,"1/12/18","201781_134"
135,"Representative","201684","3-14 DEC","12/22/16 17:59","4304.890N","06953.723W","12/22/16 18:29","4303.941N","06954.966W",-69.9161,-69.89538333,43.0815,43.06568333,"12/22/16","201684_135"
135,"Representative","201780","2-52 JUN ALT","6/13/17 10:39","4318.371N","07012.637W","6/13/17 11:08","4319.583N","07011.595W",-70.19325,-70.21061667,43.30618333,43.32638333,"6/13/17","201780_135"
136,"Representative","201684","11-48 DEC","12/22/16 19:45","4259.082N","06957.013W","12/22/16 20:15","4257.999N","06955.970W",-69.93283333,-69.95021667,42.9847,42.96665,"12/22/16","201684_136"
136,"Representative","201780","2-2 JUN","6/13/17 11:53","4321.100N","07006.771W","6/13/17 12:23","4322.607N","07006.424W",-70.10706667,-70.11285,43.35166667,43.37678333,"6/13/17","201780_136"
